condition	treatment	dose_uM	t	density	density_se	n_wells
treatment	LY411575	0.8889	2.4000000000000004	0.007516429642019071	NA	3
treatment	LY411575	0.8889	2.5	0.007782258569976269	NA	3
treatment	LY411575	0.8889	2.6	0.008052863804030575	NA	3
treatment	LY411575	0.8889	2.7	0.008328230302517125	NA	3
treatment	LY411575	0.8889	2.8000000000000003	0.00860834938897619	NA	3
treatment	LY411575	0.8889	2.9000000000000004	0.0088932193221665	NA	3
treatment	LY411575	0.8889	3	0.009182845821909395	NA	3
treatment	LY411575	0.8889	3.1	0.009477242548244252	NA	3
treatment	LY411575	0.8889	3.2	0.009776431531870865	NA	3
treatment	LY411575	0.8889	3.3000000000000003	0.010080443554289466	NA	3
treatment	LY411575	0.8889	3.4000000000000004	0.010389318476488288	NA	3
treatment	LY411575	0.8889	3.5	0.010703105515424624	NA	3
treatment	LY411575	0.8889	3.6	0.011021863467890736	NA	3
treatment	LY411575	0.8889	3.7	0.011345660881684413	NA	3
treatment	LY411575	0.8889	3.8000000000000003	0.011674576174269759	NA	3
treatment	LY411575	0.8889	3.9000000000000004	0.012008697699347903	NA	3
treatment	LY411575	0.8889	4	0.012348123761931248	NA	3
treatment	LY411575	0.8889	4.1000000000000005	0.012692962582668168	NA	3
treatment	LY411575	0.8889	4.2	0.013043332212248512	NA	3
treatment	LY411575	0.8889	4.3	0.013399360396780547	NA	3
treatment	LY411575	0.8889	4.4	0.013761184395046878	NA	3
treatment	LY411575	0.8889	4.5	0.014128950748526603	NA	3
treatment	LY411575	0.8889	4.6000000000000005	0.014502815005012592	NA	3
treatment	LY411575	0.8889	4.7	0.014882941396585999	NA	3
treatment	LY411575	0.8889	4.800000000000001	0.015269502472592757	NA	3
treatment	LY411575	0.8889	4.9	0.015662678688150453	NA	3
treatment	LY411575	0.8889	5	0.01606265794857445	NA	3
treatment	LY411575	0.8889	5.1000000000000005	0.016469635109952602	NA	3
treatment	LY411575	0.8889	5.2	0.016883811435964437	NA	3
treatment	LY411575	0.8889	5.300000000000001	0.01730539401085511	NA	3
treatment	LY411575	0.8889	5.4	0.01773459510834139	NA	3
treatment	LY411575	0.8889	5.5	0.018171631516081043	NA	3
treatment	LY411575	0.8889	5.6000000000000005	0.018616723815185164	NA	3
treatment	LY411575	0.8889	5.7	0.019070095614167747	NA	3
treatment	LY411575	0.8889	5.800000000000001	0.019531972736604675	NA	3
treatment	LY411575	0.8889	5.9	0.020002582361724894	NA	3
treatment	LY411575	0.8889	6	0.020482152117113447	NA	3
treatment	LY411575	0.8889	6.1000000000000005	0.02097090912270545	NA	3
treatment	LY411575	0.8889	6.2	0.0214690789852883	NA	3
treatment	LY411575	0.8889	6.300000000000001	0.021976884742789228	NA	3
treatment	LY411575	0.8889	6.4	0.02249454575779533	NA	3
treatment	LY411575	0.8889	6.5	0.023022276559866474	NA	3
treatment	LY411575	0.8889	6.6000000000000005	0.023560285636483252	NA	3
treatment	LY411575	0.8889	6.7	0.02410877417271822	NA	3
treatment	LY411575	0.8889	6.800000000000001	0.02466793474007335	NA	3
treatment	LY411575	0.8889	6.9	0.02523794993532729	NA	3
treatment	LY411575	0.8889	7	0.025818990970684578	NA	3
treatment	LY411575	0.8889	7.1000000000000005	0.026411216217059708	NA	3
treatment	LY411575	0.8889	7.2	0.027014769702892332	NA	3
treatment	LY411575	0.8889	7.300000000000001	0.027629779571540267	NA	3
treatment	LY411575	0.8889	7.4	0.028256356501026297	NA	3
treatment	LY411575	0.8889	7.5	0.02889459209061335	NA	3
treatment	LY411575	0.8889	7.6000000000000005	0.029544557219569903	NA	3
treatment	LY411575	0.8889	7.7	0.03020630038427163	NA	3
treatment	LY411575	0.8889	7.800000000000001	0.03087984602074609	NA	3
treatment	LY411575	0.8889	7.9	0.03156519282063432	NA	3
treatment	LY411575	0.8889	8	0.032262312049551004	NA	3
treatment	LY411575	0.8889	8.1	0.032971145877732505	NA	3
treatment	LY411575	0.8889	8.200000000000001	0.033691605733851014	NA	3
treatment	LY411575	0.8889	8.3	0.034423570693806596	NA	3
treatment	LY411575	0.8889	8.4	0.035166885917187286	NA	3
treatment	LY411575	0.8889	8.5	0.035921361144975114	NA	3
treatment	LY411575	0.8889	8.6	0.03668676927283542	NA	3
treatment	LY411575	0.8889	8.700000000000001	0.037462845015019855	NA	3
treatment	LY411575	0.8889	8.8	0.038249283674496176	NA	3
treatment	LY411575	0.8889	8.9	0.039045740035369675	NA	3
treatment	LY411575	0.8889	9	0.03985182739393817	NA	3
treatment	LY411575	0.8889	9.1	0.040667116744859316	NA	3
treatment	LY411575	0.8889	9.200000000000001	0.04149113613881237	NA	3
treatment	LY411575	0.8889	9.3	0.042323370227765805	NA	3
treatment	LY411575	0.8889	9.4	0.043163260013404064	NA	3
treatment	LY411575	0.8889	9.5	0.04401020281354239	NA	3
treatment	LY411575	0.8889	9.600000000000001	0.04486355246030892	NA	3
treatment	LY411575	0.8889	9.700000000000001	0.045722619742545656	NA	3
treatment	LY411575	0.8889	9.8	0.046586673103410435	NA	3
treatment	LY411575	0.8889	9.9	0.0474549396022488	NA	3
treatment	LY411575	0.8889	10	0.04832660614775628	NA	3
treatment	LY411575	0.8889	10.100000000000001	0.04920082100712572	NA	3
treatment	LY411575	0.8889	10.200000000000001	0.05007669559328308	NA	3
treatment	LY411575	0.8889	10.3	0.05095330652958406	NA	3
treatment	LY411575	0.8889	10.4	0.05182969798836481	NA	3
treatment	LY411575	0.8889	10.5	0.05270488429666501	NA	3
treatment	LY411575	0.8889	10.600000000000001	0.05357785279929419	NA	3
treatment	LY411575	0.8889	10.700000000000001	0.05444756696611948	NA	3
treatment	LY411575	0.8889	10.8	0.05531296972727838	NA	3
treatment	LY411575	0.8889	10.9	0.056172987016801804	NA	3
treatment	LY411575	0.8889	11	0.05702653150206966	NA	3
treatment	LY411575	0.8889	11.100000000000001	0.057872506473628516	NA	3
treatment	LY411575	0.8889	11.200000000000001	0.058709809867179386	NA	3
treatment	LY411575	0.8889	11.3	0.05953733838719991	NA	3
treatment	LY411575	0.8889	11.4	0.06035399169950428	NA	3
treatment	LY411575	0.8889	11.5	0.06115867665843079	NA	3
treatment	LY411575	0.8889	11.600000000000001	0.06195031153299526	NA	3
treatment	LY411575	0.8889	11.700000000000001	0.06272783019560463	NA	3
treatment	LY411575	0.8889	11.8	0.0634901862364923	NA	3
treatment	LY411575	0.8889	11.9	0.06423635696729957	NA	3
treatment	LY411575	0.8889	12	0.06496534727785352	NA	3
treatment	LY411575	0.8889	12.100000000000001	0.06567619331136162	NA	3
treatment	LY411575	0.8889	12.200000000000001	0.06636796592499851	NA	3
treatment	LY411575	0.8889	12.3	0.0670397739050134	NA	3
treatment	LY411575	0.8889	12.4	0.06769076690801865	NA	3
treatment	LY411575	0.8889	12.5	0.0683201381033383	NA	3
treatment	LY411575	0.8889	12.600000000000001	0.06892712649447316	NA	3
treatment	LY411575	0.8889	12.700000000000001	0.06951101890165517	NA	3
treatment	LY411575	0.8889	12.8	0.07007115159121213	NA	3
treatment	LY411575	0.8889	12.9	0.0706069115417889	NA	3
treatment	LY411575	0.8889	13	0.07111773734154525	NA	3
treatment	LY411575	0.8889	13.100000000000001	0.0716031197149114	NA	3
treatment	LY411575	0.8889	13.200000000000001	0.07206260168158989	NA	3
treatment	LY411575	0.8889	13.3	0.07249577835483328	NA	3
treatment	LY411575	0.8889	13.4	0.07290229638991023	NA	3
treatment	LY411575	0.8889	13.5	0.07328185309762404	NA	3
treatment	LY411575	0.8889	13.600000000000001	0.07363419524121112	NA	3
treatment	LY411575	0.8889	13.700000000000001	0.07395911753821151	NA	3
treatment	LY411575	0.8889	13.8	0.07425646089185509	NA	3
treatment	LY411575	0.8889	13.9	0.07452611037892133	NA	3
treatment	LY411575	0.8889	14	0.07476799302325134	NA	3
treatment	LY411575	0.8889	14.100000000000001	0.0749820753856719	NA	3
treatment	LY411575	0.8889	14.200000000000001	0.0751683610024834	NA	3
treatment	LY411575	0.8889	14.3	0.0753268877053937	NA	3
treatment	LY411575	0.8889	14.4	0.07545772485623951	NA	3
treatment	LY411575	0.8889	14.5	0.07556097052992952	NA	3
treatment	LY411575	0.8889	14.600000000000001	0.07563674867853136	NA	3
treatment	LY411575	0.8889	14.700000000000001	0.07568520630885782	NA	3
treatment	LY411575	0.8889	14.8	0.07570651070469356	NA	3
treatment	LY411575	0.8889	14.9	0.07570084672355046	NA	3
treatment	LY411575	0.8889	15	0.0756684141961317	NA	3
treatment	LY411575	0.8889	15.100000000000001	0.0756094254548149	NA	3
treatment	LY411575	0.8889	15.200000000000001	0.07552410301534809	NA	3
treatment	LY411575	0.8889	15.3	0.07541267743374216	NA	3
treatment	LY411575	0.8889	15.4	0.0752753853577921	NA	3
treatment	LY411575	0.8889	15.5	0.07511246779031112	NA	3
treatment	LY411575	0.8889	15.600000000000001	0.07492416857831917	NA	3
treatment	LY411575	0.8889	15.700000000000001	0.07471073313992013	NA	3
treatment	LY411575	0.8889	15.8	0.0744724074377285	NA	3
treatment	LY411575	0.8889	15.9	0.07420943720506602	NA	3
treatment	LY411575	0.8889	16	0.07392206742830155	NA	3
treatment	LY411575	0.8889	16.1	0.07361054208604136	NA	3
treatment	LY411575	0.8889	16.2	0.07327510414313279	NA	3
treatment	LY411575	0.8889	16.3	0.0729159957948205	NA	3
treatment	LY411575	0.8889	16.400000000000002	0.07253345895376342	NA	3
treatment	LY411575	0.8889	16.5	0.07212773597017509	NA	3
treatment	LY411575	0.8889	16.6	0.07169907057282705	NA	3
treatment	LY411575	0.8889	16.7	0.07124770901642402	NA	3
treatment	LY411575	0.8889	16.8	0.07077390141857731	NA	3
treatment	LY411575	0.8889	16.900000000000002	0.0702779032675676	NA	3
treatment	LY411575	0.8889	17	0.0697599770801723	NA	3
treatment	LY411575	0.8889	17.1	0.06922039418697064	NA	3
treatment	LY411575	0.8889	17.2	0.06865943662110204	NA	3
treatment	LY411575	0.8889	17.3	0.06807739908488654	NA	3
treatment	LY411575	0.8889	17.400000000000002	0.06747459096772311	NA	3
treatment	LY411575	0.8889	17.5	0.06685133838758917	NA	3
treatment	LY411575	0.8889	17.6	0.06620798622787996	NA	3
treatment	LY411575	0.8889	17.7	0.06554490014089617	NA	3
treatment	LY411575	0.8889	17.8	0.06486246848914243	NA	3
treatment	LY411575	0.8889	17.900000000000002	0.06416110419583454	NA	3
treatment	LY411575	0.8889	18	0.06344124647651289	NA	3
treatment	LY411575	0.8889	18.1	0.06270336242444861	NA	3
treatment	LY411575	0.8889	18.2	0.06194794842379599	NA	3
treatment	LY411575	0.8889	18.3	0.06117553136588756	NA	3
treatment	LY411575	0.8889	18.400000000000002	0.060386669645912425	NA	3
treatment	LY411575	0.8889	18.5	0.05958195391944082	NA	3
treatment	LY411575	0.8889	18.6	0.05876200760068229	NA	3
treatment	LY411575	0.8889	18.7	0.057927487087155206	NA	3
treatment	LY411575	0.8889	18.8	0.05707908169843849	NA	3
treatment	LY411575	0.8889	18.900000000000002	0.05621751331995628	NA	3
treatment	LY411575	0.8889	19	0.05534353574618432	NA	3
treatment	LY411575	0.8889	19.1	0.05445793372115481	NA	3
treatment	LY411575	0.8889	19.200000000000003	0.05356152167794041	NA	3
treatment	LY411575	0.8889	19.3	0.052655142182329695	NA	3
treatment	LY411575	0.8889	19.400000000000002	0.05173966408973533	NA	3
treatment	LY411575	0.8889	19.5	0.05081598042786963	NA	3
treatment	LY411575	0.8889	19.6	0.04988500602122417	NA	3
treatment	LY411575	0.8889	19.700000000000003	0.04894767487666934	NA	3
treatment	LY411575	0.8889	19.8	0.04800493735247882	NA	3
treatment	LY411575	0.8889	19.900000000000002	0.04705775713582639	NA	3
treatment	LY411575	0.8889	20	0.046107108056163346	NA	3
treatment	LY411575	0.8889	20.1	0.04515397076389286	NA	3
treatment	LY411575	0.8889	20.200000000000003	0.04419932930526985	NA	3
treatment	LY411575	0.8889	20.3	0.043244167625662154	NA	3
treatment	LY411575	0.8889	20.400000000000002	0.04228946603387633	NA	3
treatment	LY411575	0.8889	20.5	0.04133619766053831	NA	3
treatment	LY411575	0.8889	20.6	0.04038532494315911	NA	3
treatment	LY411575	0.8889	20.700000000000003	0.03943779616988248	NA	3
treatment	LY411575	0.8889	20.8	0.038494542112647516	NA	3
treatment	LY411575	0.8889	20.900000000000002	0.03755647277904851	NA	3
treatment	LY411575	0.8889	21	0.036624474310129655	NA	3
treatment	LY411575	0.8889	21.1	0.03569940604916218	NA	3
treatment	LY411575	0.8889	21.200000000000003	0.03478209780387773	NA	3
treatment	LY411575	0.8889	21.3	0.03387334732183117	NA	3
treatment	LY411575	0.8889	21.400000000000002	0.032973917995663585	NA	3
treatment	LY411575	0.8889	21.5	0.03208453681189873	NA	3
treatment	LY411575	0.8889	21.6	0.03120589255381465	NA	3
treatment	LY411575	0.8889	21.700000000000003	0.03033863426574376	NA	3
treatment	LY411575	0.8889	21.8	0.029483369983055147	NA	3
treatment	LY411575	0.8889	21.900000000000002	0.02864066572902389	NA	3
treatment	LY411575	0.8889	22	0.027811044776924625	NA	3
treatment	LY411575	0.8889	22.1	0.02699498717293605	NA	3
treatment	LY411575	0.8889	22.200000000000003	0.026192929512917438	NA	3
treatment	LY411575	0.8889	22.3	0.025405264963842718	NA	3
treatment	LY411575	0.8889	22.400000000000002	0.024632343518625647	NA	3
treatment	LY411575	0.8889	22.5	0.02387447247129719	NA	3
treatment	LY411575	0.8889	22.6	0.023131917098001404	NA	3
treatment	LY411575	0.8889	22.700000000000003	0.022404901528064666	NA	3
treatment	LY411575	0.8889	22.8	0.021693609788444645	NA	3
treatment	LY411575	0.8889	22.900000000000002	0.020998187004211903	NA	3
treatment	LY411575	0.8889	23	0.020318740737296455	NA	3
treatment	LY411575	0.8889	23.1	0.019655342445583264	NA	3
treatment	LY411575	0.8889	23.200000000000003	0.019008029044503025	NA	3
treatment	LY411575	0.8889	23.3	0.018376804553531325	NA	3
treatment	LY411575	0.8889	23.400000000000002	0.017761641810488792	NA	3
treatment	LY411575	0.8889	23.5	0.01716248423713114	NA	3
treatment	LY411575	0.8889	23.6	0.01657924764031343	NA	3
treatment	LY411575	0.8889	23.700000000000003	0.016011822033856926	NA	3
treatment	LY411575	0.8889	23.8	0.01546007346725311	NA	3
treatment	LY411575	0.8889	23.900000000000002	0.014923845848349531	NA	3
treatment	LY411575	0.8889	24	0.014402962748277244	NA	3
treatment	LY411575	0.8889	24.1	0.013897229177997574	NA	3
treatment	LY411575	0.8889	24.200000000000003	0.013406433326971362	NA	3
treatment	LY411575	0.8889	24.3	0.01293034825559241	NA	3
treatment	LY411575	0.8889	24.400000000000002	0.012468733534145352	NA	3
treatment	LY411575	0.8889	24.5	0.012021336822116504	NA	3
treatment	LY411575	0.8889	24.6	0.011587895382742248	NA	3
treatment	LY411575	0.8889	24.700000000000003	0.011168137528670737	NA	3
treatment	LY411575	0.8889	24.8	0.010761783995533607	NA	3
treatment	LY411575	0.8889	24.900000000000002	0.010368549241129486	NA	3
treatment	LY411575	0.8889	25	0.009988142668699988	NA	3
treatment	LY411575	0.8889	25.1	0.009620269773548582	NA	3
treatment	LY411575	0.8889	25.200000000000003	0.009264633212906753	NA	3
treatment	LY411575	0.8889	25.3	0.008920933799576824	NA	3
treatment	LY411575	0.8889	25.400000000000002	0.008588871420400563	NA	3
treatment	LY411575	0.8889	25.5	0.008268145881096053	NA	3
treatment	LY411575	0.8889	25.6	0.00795845767939739	NA	3
treatment	LY411575	0.8889	25.700000000000003	0.007659508708792117	NA	3
treatment	LY411575	0.8889	25.8	0.0073710028954361755	NA	3
treatment	LY411575	0.8889	25.900000000000002	0.007092646771071952	NA	3
treatment	LY411575	0.8889	26	0.006824149984949169	NA	3
treatment	LY411575	0.8889	26.1	0.006565225757906044	NA	3
treatment	LY411575	0.8889	26.200000000000003	0.00631559128185533	NA	3
treatment	LY411575	0.8889	26.3	0.006074968067979357	NA	3
treatment	LY411575	0.8889	26.400000000000002	0.005843082246976295	NA	3
treatment	LY411575	0.8889	26.5	0.005619664824676752	NA	3
treatment	LY411575	0.8889	26.6	0.005404451896329677	NA	3
treatment	LY411575	0.8889	26.700000000000003	0.005197184822790391	NA	3
treatment	LY411575	0.8889	26.8	0.0049976103717707865	NA	3
treatment	LY411575	0.8889	26.900000000000002	0.0048054808272102395	NA	3
treatment	LY411575	0.8889	27	0.004620554069712823	NA	3
treatment	LY411575	0.8889	27.1	0.004442593630877542	NA	3
treatment	LY411575	0.8889	27.200000000000003	0.004271368724205359	NA	3
treatment	LY411575	0.8889	27.3	0.004106654255129652	NA	3
treatment	LY411575	0.8889	27.400000000000002	0.003948230812563774	NA	3
treatment	LY411575	0.8889	27.5	0.0037958846442103325	NA	3
treatment	LY411575	0.8889	27.6	0.003649407617716728	NA	3
treatment	LY411575	0.8889	27.700000000000003	0.003508597169613919	NA	3
treatment	LY411575	0.8889	27.8	0.0033732562438089555	NA	3
treatment	LY411575	0.8889	27.900000000000002	0.003243193221264064	NA	3
treatment	LY411575	0.8889	28	0.003118221842331963	NA	3
treatment	LY411575	0.8889	28.1	0.0029981611230844992	NA	3
treatment	LY411575	0.8889	28.200000000000003	0.0028828352668207546	NA	3
treatment	LY411575	0.8889	28.3	0.0027720735718209733	NA	3
treatment	LY411575	0.8889	28.400000000000002	0.002665710336273403	NA	3
treatment	LY411575	0.8889	28.5	0.002563584761191752	NA	3
treatment	LY411575	0.8889	28.6	0.0024655408520233247	NA	3
treatment	LY411575	0.8889	28.700000000000003	0.002371427319550038	NA	3
treatment	LY411575	0.8889	28.8	0.0022810974805839708	NA	3
treatment	LY411575	0.8889	28.900000000000002	0.0021944091588772334	NA	3
treatment	LY411575	0.8889	29	0.0021112245865847054	NA	3
treatment	LY411575	0.8889	29.1	0.002031410306548901	NA	3
treatment	LY411575	0.8889	29.200000000000003	0.0019548370756146266	NA	3
treatment	LY411575	0.8889	29.3	0.0018813797691262786	NA	3
treatment	LY411575	0.8889	29.400000000000002	0.0018109172867134774	NA	3
treatment	LY411575	0.8889	29.5	0.0017433324594330545	NA	3
treatment	LY411575	0.8889	29.6	0.001678511958299306	NA	3
treatment	LY411575	0.8889	29.700000000000003	0.0016163462042100747	NA	3
treatment	LY411575	0.8889	29.8	0.001556729279254553	NA	3
treatment	LY411575	0.8889	29.900000000000002	0.0014995588393721553	NA	3
treatment	LY411575	0.8889	30	0.0014447360283204621	NA	3
treatment	LY411575	0.8889	30.1	0.0013921653929035418	NA	3
treatment	LY411575	0.8889	30.200000000000003	0.001341754799407897	NA	3
treatment	LY411575	0.8889	30.3	0.0012934153511922357	NA	3
treatment	LY411575	0.8889	30.400000000000002	0.0012470613073792215	NA	3
treatment	LY411575	0.8889	30.5	0.00120261000260105	NA	3
treatment	LY411575	0.8889	30.6	0.0011599817677560992	NA	3
treatment	LY411575	0.8889	30.700000000000003	0.0011190998517395792	NA	3
treatment	LY411575	0.8889	30.8	0.001079890344119841	NA	3
treatment	LY411575	0.8889	30.900000000000002	0.0010422820987375232	NA	3
treatment	LY411575	0.8889	31	0.0010062066582138603	NA	3
treatment	LY411575	0.8889	31.1	9.715981793622171e-4	NA	3
treatment	LY411575	0.8889	31.200000000000003	9.383933595021785e-4	NA	3
treatment	LY411575	0.8889	31.3	9.065313636848583e-4	NA	3
treatment	LY411575	0.8889	31.400000000000002	8.75953752841726e-4	NA	3
treatment	LY411575	0.8889	31.5	8.466044128758431e-4	NA	3
treatment	LY411575	0.8889	31.6	8.184294847183009e-4	NA	3
treatment	LY411575	0.8889	31.700000000000003	7.91377295375894e-4	NA	3
treatment	LY411575	0.8889	31.8	7.653982899989212e-4	NA	3
treatment	LY411575	0.8889	31.900000000000002	7.40444964999366e-4	NA	3
treatment	LY411575	0.8889	32	7.164718022511492e-4	NA	3
treatment	LY411575	0.8889	32.1	6.934352044026386e-4	NA	3
treatment	LY411575	0.8889	32.2	6.712934313327947e-4	NA	3
treatment	LY411575	0.8889	32.300000000000004	6.500065377789166e-4	NA	3
treatment	LY411575	0.8889	32.4	6.295363121636573e-4	NA	3
treatment	LY411575	0.8889	32.5	6.098462166443043e-4	NA	3
treatment	LY411575	0.8889	32.6	5.909013284070789e-4	NA	3
treatment	LY411575	0.8889	32.7	5.726682822224116e-4	NA	3
treatment	LY411575	0.8889	32.800000000000004	5.551152142773768e-4	NA	3
treatment	LY411575	0.8889	32.9	5.382117072941302e-4	NA	3
treatment	LY411575	0.8889	33	5.219287369422563e-4	NA	3
treatment	LY411575	0.8889	33.1	5.062386195472063e-4	NA	3
treatment	LY411575	0.8889	33.2	4.911149610945513e-4	NA	3
treatment	LY411575	0.8889	33.300000000000004	4.7653260752547686e-4	NA	3
treatment	LY411575	0.8889	33.4	4.624675963160269e-4	NA	3
treatment	LY411575	0.8889	33.5	4.488971093291891e-4	NA	3
treatment	LY411575	0.8889	33.6	4.357994269266935e-4	NA	3
treatment	LY411575	0.8889	33.7	4.231538833243388e-4	NA	3
treatment	LY411575	0.8889	33.800000000000004	4.1094082317289025e-4	NA	3
treatment	LY411575	0.8889	33.9	3.9914155934529555e-4	NA	3
treatment	LY411575	0.8889	34	3.8773833190870917e-4	NA	3
treatment	LY411575	0.8889	34.1	3.7671426825984435e-4	NA	3
treatment	LY411575	0.8889	34.2	3.660533444014433e-4	NA	3
treatment	LY411575	0.8889	34.300000000000004	3.557403473368161e-4	NA	3
treatment	LY411575	0.8889	34.4	3.4576083856054443e-4	NA	3
treatment	LY411575	0.8889	34.5	3.361011186233234e-4	NA	3
treatment	LY411575	0.8889	34.6	3.2674819274990373e-4	NA	3
treatment	LY411575	0.8889	34.7	3.176897374900331e-4	NA	3
treatment	LY411575	0.8889	34.800000000000004	3.089140683835112e-4	NA	3
